Site_num,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE_or_PLME,nest
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/3/07,NCWRC,3 ANAE,Green Salamander,3,,,,3,FALSE
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/5/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/15/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/5/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/6/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/9/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/11/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/19/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/26/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/30/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/6/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/13/07,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,4/2/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,4/6/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/11/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,7/9/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,7/17/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/17/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/14/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/1/08,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/13/16,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/10/17,NCWRC ,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/9/17,NCWRC ,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,8/27/17,NCWRC ,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/17/17,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,11/10/17,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/10/13,NCWRC,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,none found,,,,,,0,
939,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,10/28/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,8/17/08,NCWRC,1 sub-ad ANAE,Green Salamander,,1,,,1,FALSE
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/24/09,NCWRC,2 ANAE,Green Salamander,2,,,,2,FALSE
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/9/08,NCWRC,"2 ANAE, in same place",Green Salamander,2,,,,2,FALSE
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/6/08,NCWRC,2 lg ANAE upslope,Green Salamander,2,,,,2,FALSE
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/3/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/5/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/6/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/9/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/11/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/19/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/26/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/30/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,11/13/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/2/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,5/11/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,7/9/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,7/17/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/14/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,10/1/08,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,6/25/13,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,5/5/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,10/6/07,NCWRC,none found,,,,,,0,
940,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,9/2/07,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/17/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/18/19,TangledBankCons,1 ANAE; age unreported; JJ's study,Green Salamander,,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,5/10/13,NCWRC,"1 small adult, bark array added",Green Salamander,1,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/25/17,TangledBankCons,1 unk age class ANAE; JJ's study,Green Salamander,,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,11/1/17,TangledBankCons,1 unk age class ANAE; JJ's study,Green Salamander,,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,5/17/09,NCWRC,1juvenile ANAE,Green Salamander,,1,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,ad ANAE escaped,Green Salamander,1,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,4/24/09,NCWRC,new Rock B w/ 1 ANAE,Green Salamander,1,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,small adult ANAE,Green Salamander,1,,,,1,FALSE
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,5/5/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,4/2/19,TangledBankCons,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,none found,,,,,,0,
941,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,1 ad. ANAE,Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/10/17,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,2/27/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/28/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/1/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/8/08,NCWRC,"1 ANAE found, swabbed for Chytrid study",Green Salamander,1,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,1 ANAE; age unreported; JJ's study,Green Salamander,,,,,1,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/8/17,TangledBankCons,"1 juv. , 1 ad. ANAE; JJ's study",Green Salamander,1,1,,,2,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/21/09,NCWRC,2 ANAE in the same crevice,Green Salamander,2,,,,2,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,4/9/08,NCWRC,new rock E w/ 2 ANAE,Green Salamander,2,,,,2,FALSE
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/11/08,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,7/9/08,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,7/17/08,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/17/08,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/1/08,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/5/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/10/17,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/9/17,NCWRC ,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,8/27/17,NCWRC ,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/17/17,NCWRC,none found,,,,,,0,
